"name","state","Month","Year","fips","DataHubPresence","SurroundingTheBay","monthBan","yearBan","monthTax","yearTax","PIC","TN","TOC","TON","Ban","Tax","Evap_tavg","Qs_tavg","Rainf_f_tavg","Tair_f_tavg"
"Harford County","MD",5,2018,24025,1,1,9,"2017",NA,NA,0.0306666666666667,1.69635,NA,0.488333333333333,1,0,5.48793941561598e-05,5.20732675630081e-06,7.13124773028539e-05,292.371950785319
"Harford County","MD",5,2019,24025,1,1,9,"2017",NA,NA,0.03,1.8975652173913,NA,0.527285714285714,1,0,5.71048116068017e-05,8.66026526967868e-06,5.44172356361135e-05,291.345392862956
"Harford County","MD",5,2020,24025,1,1,9,"2017",NA,NA,0.034,1.71709166666667,NA,0.14105,1,0,5.54709000756371e-05,5.79802851709908e-06,4.22246563781907e-05,288.039738972982
"Harford County","MD",5,2021,24025,1,1,9,"2017",NA,NA,0.03,1.33046666666667,NA,0.56836,1,0,5.75452110999983e-05,3.19878890050776e-06,3.05934204334335e-05,289.797536214193
"Harford County","MD",5,2022,24025,1,1,9,"2017",NA,NA,0.07,1.61953,NA,0.58215625,1,0,5.47210607196162e-05,4.16184529554316e-06,5.2670132087466e-05,290.382985432943
"Harford County","MD",6,2010,24025,1,1,9,"2017",NA,NA,NA,1.6999375,NA,0.745821052631579,0,0,6.74451842893508e-05,5.24451495080443e-07,2.13183667862419e-05,297.624783833822
"Harford County","MD",6,2011,24025,1,1,9,"2017",NA,NA,NA,2.21281818181818,NA,0.665927272727273,0,0,6.37910495491021e-05,1.16355796173841e-06,3.04445408498092e-05,296.18850962321
"Harford County","MD",6,2012,24025,1,1,9,"2017",NA,NA,0.03,2.27912307692308,2.91525,0.5233875,0,0,6.76997052241032e-05,6.62278216623235e-06,3.95850823527629e-05,295.294245402018
"Harford County","MD",6,2013,24025,1,1,9,"2017",NA,NA,0.03,1.78688333333333,1.8405,0.81472,0,0,6.52263003179211e-05,9.12274626071766e-06,6.91589557391126e-05,295.436635335286
"Harford County","MD",6,2014,24025,1,1,9,"2017",NA,NA,NA,1.67036363636364,2.253,0.625983333333333,0,0,6.96894501081922e-05,6.96146071277326e-06,4.63178633557012e-05,294.876103719076
"Harford County","MD",6,2015,24025,1,1,9,"2017",NA,NA,0.03,1.79013333333333,2.44575,0.656555555555556,0,0,6.63496486429887e-05,1.72844966073171e-05,0.000104827362520155,295.473141988118
"Harford County","MD",6,2016,24025,1,1,9,"2017",NA,NA,0.03,1.54475384615385,2.046,0.5030875,0,0,6.40721350051039e-05,2.24003960366562e-06,3.35362839602264e-05,295.108489990234
"Harford County","MD",6,2017,24025,1,1,9,"2017",NA,NA,0.03,1.44613846153846,2.592,0.496125,0,0,6.77484620775265e-05,3.29289053462906e-06,3.07210783224339e-05,295.9783299764
"Harford County","MD",6,2018,24025,1,1,9,"2017",NA,NA,0.03,1.95784615384615,NA,0.54725,1,0,6.13946477559776e-05,4.37784578108139e-06,4.0061303479888e-05,294.718775431315
"Harford County","MD",6,2019,24025,1,1,9,"2017",NA,NA,0.03,1.68956,NA,0.580233333333333,1,0,6.84343580029566e-05,2.55826018308819e-06,3.85197411863677e-05,295.176129659017
"Harford County","MD",6,2020,24025,1,1,9,"2017",NA,NA,0.03,1.87367368421053,NA,0.4398625,1,0,6.93902997723357e-05,2.72437874958665e-06,3.67442295707103e-05,295.307103474935
"Harford County","MD",6,2021,24025,1,1,9,"2017",NA,NA,0.03,1.70844285714286,NA,0.4208375,1,0,6.95254176124846e-05,5.53708082406956e-06,5.56008656834213e-05,295.551839192708
"Harford County","MD",6,2022,24025,1,1,9,"2017",NA,NA,0.06,1.74817647058824,NA,0.5310625,1,0,6.6917476281312e-05,2.37420964698355e-06,3.63312384858242e-05,295.837598164876
"Harford County","MD",7,2010,24025,1,1,9,"2017",NA,NA,NA,2.03122222222222,NA,0.847826315789474,0,0,5.32324242654299e-05,3.55961895531271e-06,4.52942376796273e-05,299.662943522135
"Harford County","MD",7,2011,24025,1,1,9,"2017",NA,NA,NA,1.98475,NA,0.6002625,0,0,5.89310524942861e-05,2.38410253090974e-06,2.88990255891501e-05,299.836570739746
"Harford County","MD",7,2012,24025,1,1,9,"2017",NA,NA,0.03,1.89927777777778,2.09775,0.791316666666667,0,0,5.81737364303659e-05,2.35576523912393e-06,4.78784331789939e-05,300.238204956055
"Harford County","MD",7,2013,24025,1,1,9,"2017",NA,NA,0.03,1.74267142857143,3.03,0.7434,0,0,6.15065843951677e-05,3.24654355278075e-06,5.06562573718838e-05,298.320157368978
"Harford County","MD",7,2014,24025,1,1,9,"2017",NA,NA,NA,1.87909090909091,2.54175,0.754242857142857,0,0,7.37138649459336e-05,4.11280232335478e-06,4.91903883812483e-05,296.81783803304
"Harford County","MD",7,2015,24025,1,1,9,"2017",NA,NA,0.03,1.58159090909091,3.49425,0.623583333333333,0,0,6.61033124991015e-05,8.06854429604507e-06,5.39262334010952e-05,297.402097066243
"Harford County","MD",7,2016,24025,1,1,9,"2017",NA,NA,0.03,1.681,2.39475,0.670966666666667,0,0,5.35865887782579e-05,3.70528525970506e-06,3.47674581462343e-05,299.244928995768
"Harford County","MD",7,2017,24025,1,1,9,"2017",NA,NA,0.03,1.96903125,3.456,0.724633333333333,0,0,5.42315809236077e-05,6.23447704128921e-06,6.34048925955237e-05,298.707776387533
"Harford County","MD",7,2018,24025,1,1,9,"2017",NA,NA,0.0471666666666667,2.1684,NA,0.885685714285714,1,0,5.81658089438199e-05,1.09532907944495e-05,7.64137087874891e-05,298.047136942546
"Harford County","MD",7,2019,24025,1,1,9,"2017",NA,NA,0.03,1.99973333333333,NA,0.799666666666667,1,0,7.27525515354831e-05,6.63774707473666e-06,6.31683005849482e-05,299.203315734863
"Harford County","MD",7,2020,24025,1,1,9,"2017",NA,NA,0.03,1.65030625,NA,0.60136,1,0,6.17198648714376e-05,1.87035511151573e-06,4.06057891571739e-05,300.284947713216
"Harford County","MD",7,2021,24025,1,1,9,"2017",NA,NA,0.03,1.77618181818182,NA,0.70955,1,0,7.14221836956726e-05,3.4975985065764e-06,5.32990270585287e-05,299.13264465332
"Harford County","MD",7,2022,24025,1,1,9,"2017",NA,NA,0.06,1.53493571428571,NA,0.601157142857143,1,0,5.86905986314047e-05,2.06154996621163e-06,4.32581458274702e-05,299.191632588704
"Harford County","MD",8,2010,24025,1,1,9,"2017",NA,NA,NA,1.763875,NA,0.887835294117647,0,0,3.74369460173925e-05,1.55315942927039e-06,2.9697745503654e-05,297.898417154948
"Harford County","MD",8,2011,24025,1,1,9,"2017",NA,NA,NA,1.9758,NA,0.72341,0,0,4.3276109202204e-05,2.25125232563269e-05,9.99413235452569e-05,297.359563191732
"Harford County","MD",8,2012,24025,1,1,9,"2017",NA,NA,0.03,1.66693636363636,2.03175,0.665825,0,0,4.25721594762184e-05,2.25222141704183e-06,4.38782277948727e-05,297.768796284993
"Harford County","MD",8,2013,24025,1,1,9,"2017",NA,NA,0.03,1.73039333333333,2.568,0.69152,0,0,5.34902220269115e-05,5.0181231885786e-06,4.81384604427149e-05,295.901863098145
"Harford County","MD",8,2014,24025,1,1,9,"2017",NA,NA,NA,1.99,2.43675,0.67475,0,0,5.36253530960742e-05,3.11229491051728e-06,2.87828808419969e-05,295.716077168783
"Harford County","MD",8,2015,24025,1,1,9,"2017",NA,NA,0.03,1.50220769230769,2.3265,0.6079875,0,0,5.77699148297225e-05,2.22767111650187e-06,2.59920351102968e-05,297.350982666016
"Harford County","MD",8,2016,24025,1,1,9,"2017",NA,NA,0.03,1.48796923076923,1.884,0.6381125,0,0,5.0940219476946e-05,3.16690088973039e-06,4.61302934127161e-05,299.079897562663
"Harford County","MD",8,2017,24025,1,1,9,"2017",NA,NA,0.03,1.64800555555556,3.2445,0.5216625,0,0,5.02344271146946e-05,4.59381749351451e-06,5.98786015567991e-05,296.045488993327
"Harford County","MD",8,2018,24025,1,1,9,"2017",NA,NA,0.03,1.6260625,NA,0.4798875,1,0,5.89536942822054e-05,2.49219356812153e-06,4.75856110521515e-05,297.77471669515
"Harford County","MD",8,2019,24025,1,1,9,"2017",NA,NA,0.03,1.53376,NA,0.67511,1,0,5.50260457120285e-05,1.88680340587863e-06,3.48274365933321e-05,298.109886169434
"Harford County","MD",8,2020,24025,1,1,9,"2017",NA,NA,0.03,1.524355,NA,0.59505,1,0,5.28577025265391e-05,6.05295729821426e-06,7.36193530125699e-05,297.886548360189
"Harford County","MD",8,2021,24025,1,1,9,"2017",NA,NA,0.03,1.35053,NA,0.805275,1,0,5.16053392361342e-05,2.05434039137551e-06,4.70544249158896e-05,298.639963785807
"Harford County","MD",8,2022,24025,1,1,9,"2017",NA,NA,0.06,1.66344,NA,0.932058333333333,1,0,4.45992115022488e-05,2.73053200833767e-06,4.33746766551243e-05,298.822616577148
"Harford County","MD",9,2010,24025,1,1,9,"2017",NA,NA,NA,1.9274375,NA,1.20608421052632,0,0,1.5853317894322e-05,5.4220063299743e-07,1.22513665701263e-05,295.146626790365
"Harford County","MD",9,2011,24025,1,1,9,"2017",NA,NA,NA,2.39504444444444,NA,1.0716,0,0,3.7575630730399e-05,1.17431114135384e-05,9.76461239285224e-05,293.690956115723
"Harford County","MD",9,2012,24025,1,1,9,"2017",NA,NA,0.062,1.95263636363636,2.713,0.733942857142857,0,0,3.08537723454223e-05,1.90810358576114e-06,3.72320737369591e-05,293.693697611491
"Harford County","MD",9,2013,24025,1,1,9,"2017",NA,NA,0.035,1.98486666666667,3.792,0.726983333333333,0,0,3.75672947980506e-05,1.47293534072643e-06,2.03959752980154e-05,292.869806925456
"Harford County","MD",9,2014,24025,1,1,9,"2017",NA,NA,NA,2.13846153846154,2.63175,0.681416666666667,0,0,3.55434035141529e-05,3.63155097395727e-06,3.50673526554601e-05,293.726178487142
"Harford County","MD",9,2015,24025,1,1,9,"2017",NA,NA,0.03,1.67278181818182,2.44725,0.616333333333333,0,0,3.56503667055883e-05,3.63166492950933e-06,4.41371579048185e-05,295.274543762207
"Harford County","MD",9,2016,24025,1,1,9,"2017",NA,NA,0.03,1.44390555555556,2.58225,0.66475,0,0,2.39889124548592e-05,3.65742006248514e-06,4.44167459742554e-05,295.818682352702
"Harford County","MD",9,2017,24025,1,1,9,"2017",NA,NA,0.03,1.77658181818182,2.23425,0.503166666666667,0,0,3.79995098311073e-05,2.66994489224585e-06,2.50160333052918e-05,294.201421101888
"Harford County","MD",9,2018,24025,1,1,9,"2017",NA,NA,0.03,1.92238666666667,NA,0.557466666666667,1,0,4.21981279611249e-05,1.52288007897865e-05,0.000102524637137928,295.134740193685
"Harford County","MD",9,2019,24025,1,1,9,"2017",NA,NA,0.03,1.73613846153846,NA,0.73717,1,0,3.19058882186337e-05,2.05394422116776e-07,1.08871859841505e-05,295.934214274089
"Harford County","MD",9,2020,24025,1,1,9,"2017",NA,NA,0.03,1.63169285714286,NA,0.5728625,1,0,3.61994263419712e-05,2.34106529329768e-06,3.51374574165675e-05,293.250544230143
"Harford County","MD",9,2021,24025,1,1,9,"2017",NA,NA,0.04,1.74010526315789,NA,0.66788,1,0,4.46361598071896e-05,1.3177376372782e-05,7.8314117975727e-05,294.528907775879
"Harford County","MD",9,2022,24025,1,1,9,"2017",NA,NA,0.06,1.33972727272727,NA,0.7040625,1,0,3.27161406775386e-05,3.54695211254611e-06,3.85437209236746e-05,294.309659322103
"Harford County","MD",10,2010,24025,1,1,9,"2017",NA,NA,NA,2.02077857142857,NA,0.702135714285714,0,0,2.62847186769994e-05,2.07093155702089e-05,9.5629361870427e-05,287.0886815389
"Harford County","MD",10,2011,24025,1,1,9,"2017",NA,NA,0.095,1.80793636363636,4.705,0.485622222222222,0,0,3.03651344107824e-05,4.43882605726354e-06,3.55092703709185e-05,286.524434407552
"Harford County","MD",10,2012,24025,1,1,9,"2017",NA,NA,0.03,1.94968571428571,3.26125,0.6436,0,0,1.93757158823163e-05,1.35542620476124e-05,7.41460620095798e-05,287.628733317057
"Harford County","MD",10,2013,24025,1,1,9,"2017",NA,NA,0.03,2.17462857142857,3.20925,0.71904,0,0,2.18871083978394e-05,4.73467608489128e-06,4.25249054387677e-05,287.885345458984
"Harford County","MD",10,2014,24025,1,1,9,"2017",NA,NA,NA,1.77546666666667,2.1165,0.564033333333333,0,0,2.54754368969853e-05,4.56346585699727e-06,4.07304451073287e-05,288.165211995443
"Harford County","MD",10,2015,24025,1,1,9,"2017",NA,NA,0.03,1.7500375,2.489625,0.485728571428571,0,0,2.2965533968421e-05,3.74022843888352e-06,4.01814346939015e-05,286.760271708171
"Harford County","MD",10,2016,24025,1,1,9,"2017",NA,NA,0.03,1.48068461538462,2.410875,0.563966666666667,0,0,2.13745671234475e-05,1.26543271893421e-06,1.5787104151362e-05,288.157826741536
"Harford County","MD",10,2017,24025,1,1,9,"2017",NA,NA,0.03,1.68346153846154,NA,0.6264,1,0,2.1258751406673e-05,4.1144366439932e-06,4.0426309472726e-05,290.239232381185
"Harford County","MD",10,2018,24025,1,1,9,"2017",NA,NA,0.03,1.98454545454545,NA,0.71475,1,0,3.37825096556282e-05,5.09082879447802e-06,3.30084397622462e-05,287.558255513509
"Harford County","MD",10,2019,24025,1,1,9,"2017",NA,NA,0.03,1.879025,NA,0.498255555555556,1,0,1.60447179951007e-05,5.24693975669586e-06,4.12261724704877e-05,289.287155151367
"Harford County","MD",10,2020,24025,1,1,9,"2017",NA,NA,0.03,1.91995294117647,NA,0.5875375,1,0,2.34367033210054e-05,4.77476524710338e-06,4.20721453338047e-05,288.308519999186
"Harford County","MD",10,2021,24025,1,1,9,"2017",NA,NA,0.03,1.87336470588235,NA,0.597614285714286,1,0,2.72689483774064e-05,2.38225650987674e-06,2.99596013064729e-05,290.343119303385
"Harford County","MD",10,2022,24025,1,1,9,"2017",NA,NA,NA,1.615,NA,1.42886666666667,1,0,1.98933126243488e-05,1.9102856185782e-06,2.78182674264826e-05,285.988952636719
"Harford County","MD",11,2010,24025,1,1,9,"2017",NA,NA,NA,1.87148888888889,NA,0.56247,0,0,1.33041336415441e-05,9.2911405276523e-07,1.52420409449405e-05,280.606290181478
"Harford County","MD",11,2011,24025,1,1,9,"2017",NA,NA,0.03,1.90487272727273,1.95225,0.4297,0,0,1.97197006689914e-05,9.76162800725433e-06,4.36148405545585e-05,282.721013387044
"Harford County","MD",11,2012,24025,1,1,9,"2017",NA,NA,0.03,2.20463636363636,4.94625,0.669333333333333,0,0,1.42320925740271e-05,7.97462849856278e-07,1.33002720303921e-05,278.473564147949
"Harford County","MD",11,2013,24025,1,1,9,"2017",NA,NA,0.03,2.24656666666667,2.01,0.80555,0,0,1.3917492486309e-05,3.98949059258898e-06,3.73993398170569e-05,279.448496500651
"Harford County","MD",11,2014,24025,1,1,9,"2017",NA,NA,NA,2.04944615384615,3.397,1.01342,0,0,1.46728766181199e-05,2.923516769277e-06,3.73521309787369e-05,278.807174682617
"Harford County","MD",11,2015,24025,1,1,9,"2017",NA,NA,0.03,1.74784615384615,2.42925,0.7373625,0,0,1.64076100190869e-05,1.98419350412719e-06,2.74823839087427e-05,283.874514261882
"Harford County","MD",11,2016,24025,1,1,9,"2017",NA,NA,0.03,1.75012857142857,3.645,0.637066666666667,0,0,5.65800531727622e-06,8.61138506603642e-07,1.02235369467962e-05,282.223937988281
"Harford County","MD",11,2017,24025,1,1,9,"2017",NA,NA,0.03,1.52258666666667,NA,0.682877777777778,1,0,1.39868569187291e-05,8.32716874686991e-07,1.53497956034698e-05,280.647593180339
"Harford County","MD",11,2018,24025,1,1,9,"2017",NA,NA,0.03,1.92857142857143,NA,0.475166666666667,1,0,2.02614105960079e-05,1.87833877796286e-05,7.92673290561652e-05,278.895629882812
"Harford County","MD",11,2019,24025,1,1,9,"2017",NA,NA,0.03,1.83472666666667,NA,0.533985714285714,1,0,1.76411649590591e-05,3.58510231473536e-06,4.3869931990533e-05,279.367378234863
"Harford County","MD",11,2020,24025,1,1,9,"2017",NA,NA,0.03,1.58802,NA,0.392383333333333,1,0,1.76224942730517e-05,3.4506930329702e-06,3.02781935109427e-05,283.520805358887
"Harford County","MD",11,2021,24025,1,1,9,"2017",NA,NA,0.03,1.61838461538462,NA,0.7678,1,0,1.48042360954357e-05,9.4243391789529e-07,1.47009986145955e-05,280.667119344076
"Harford County","MD",11,2022,24025,1,1,9,"2017",NA,NA,NA,1.1437,NA,0.4612,1,0,1.37507446528285e-05,1.85327030521876e-06,2.75799079645367e-05,282.661010742188
"Harford County","MD",12,2010,24025,1,1,9,"2017",NA,NA,NA,2.858,NA,0.5355,0,0,1.23471150304381e-05,3.19806653434088e-06,3.01480596741991e-05,272.003293355306
"Harford County","MD",12,2011,24025,1,1,9,"2017",NA,NA,0.041,2.253725,2.627,0.320814285714286,0,0,1.39032913053101e-05,8.33246031106682e-06,3.82943841638432e-05,277.968310038249
"Harford County","MD",12,2012,24025,1,1,9,"2017",NA,NA,0.03,2.3654,1.641,0.4121,0,0,1.18807017563747e-05,2.71579894863614e-06,3.8365539694496e-05,277.935394287109
"Harford County","MD",12,2013,24025,1,1,9,"2017",NA,NA,0.068,2.19624705882353,2.4423,0.4354,0,0,1.24017445738322e-05,3.62375234627424e-06,4.85487213760886e-05,275.643068949382
"Harford County","MD",12,2014,24025,1,1,9,"2017",NA,NA,0.03,1.87764,1.8525,0.4156,0,0,1.12350540307075e-05,1.79366061688184e-06,3.25705251877177e-05,276.629536946615
"Harford County","MD",12,2015,24025,1,1,9,"2017",NA,NA,0.03,1.88396428571429,2.21625,0.839083333333333,0,0,1.06005649782177e-05,3.37709920214283e-06,4.92861900056596e-05,281.975601196289
"Harford County","MD",12,2016,24025,1,1,9,"2017",NA,NA,0.03,1.60738571428571,1.8975,0.463583333333333,0,0,1.41016266339152e-05,1.93343490454109e-06,3.78644963348052e-05,275.801401774089
"Harford County","MD",12,2017,24025,1,1,9,"2017",NA,NA,0.03,1.8501,NA,0.5314,1,0,1.20038804942107e-05,3.19661870145699e-07,1.88088736952826e-05,274.939257303874
"Harford County","MD",12,2018,24025,1,1,9,"2017",NA,NA,0.03,1.89374285714286,NA,0.304342857142857,1,0,1.26054562563447e-05,1.54545706953451e-05,5.03801593367825e-05,276.571258544922
"Harford County","MD",12,2019,24025,1,1,9,"2017",NA,NA,0.03,1.62186875,NA,0.332316666666667,1,0,9.7516236068755e-06,2.4748497005269e-06,4.1976408889847e-05,276.078725179036
"Harford County","MD",12,2020,24025,1,1,9,"2017",NA,NA,0.0773333333333333,1.78582222222222,NA,0.40396,1,0,1.45251195301005e-05,8.7598278613851e-06,6.35758293962378e-05,275.839841206868
"Harford County","MD",12,2021,24025,1,1,9,"2017",NA,NA,0.03,1.82105833333333,NA,0.4543375,1,0,1.08494467977752e-05,3.18609836695445e-07,1.48029598676658e-05,278.879826863607
"Harford County","MD",12,2022,24025,1,1,9,"2017",NA,NA,NA,1.32413333333333,NA,0.423466666666667,1,0,1.09072412173687e-05,4.40215924093288e-06,4.34132807640708e-05,274.998085021973
"Howard County","MD",1,2010,24027,1,0,NA,NA,7,"2020",NA,3.7625,NA,0.249,0,0,1.33958918533088e-05,3.12691543058463e-06,3.01168659331909e-05,271.951555524554
"Howard County","MD",1,2011,24027,1,0,NA,NA,7,"2020",NA,3.813,NA,0.1435,0,0,7.70947800836958e-06,8.77973638426153e-07,2.08622628373892e-05,270.879721505301
"Howard County","MD",1,2012,24027,1,0,NA,NA,7,"2020",NA,2.9498,NA,0.253,0,0,1.09238256413846e-05,4.54277018694224e-06,2.32206764069685e-05,274.977303641183
"Howard County","MD",1,2013,24027,1,0,NA,NA,7,"2020",NA,2.9056,NA,0.02845,0,0,1.12132163313358e-05,3.33898495747625e-06,3.125312416939e-05,274.080261230469
"Howard County","MD",1,2014,24027,1,0,NA,NA,7,"2020",NA,3.44686666666667,NA,NA,0,0,1.27687614752046e-05,3.4054388606819e-06,3.47945949345428e-05,269.917018345424
"Howard County","MD",1,2015,24027,1,0,NA,NA,7,"2020",NA,2.0736,NA,NA,0,0,1.53626216550557e-05,3.86363119884793e-06,3.59207785680025e-05,271.450465611049
"Howard County","MD",1,2016,24027,1,0,NA,NA,7,"2020",NA,2.5095,NA,NA,0,0,1.30822184993511e-05,4.74939598201932e-06,4.19744044068336e-05,272.182878766741
"Howard County","MD",1,2017,24027,1,0,NA,NA,7,"2020",NA,2.45775,NA,NA,0,0,9.90667675588546e-06,3.11745603604712e-06,3.23693706637381e-05,275.269474574498
"Howard County","MD",1,2018,24027,1,0,NA,NA,7,"2020",NA,3.488,NA,NA,0,0,9.65014313741059e-06,1.13442039914194e-06,1.77016632473429e-05,272.035151890346
"Howard County","MD",1,2019,24027,1,0,NA,NA,7,"2020",NA,3.64,NA,NA,0,0,1.22937764055158e-05,1.18686375571997e-05,4.35291357072336e-05,273.413748604911
"Howard County","MD",1,2020,24027,1,0,NA,NA,7,"2020",NA,2.3335,NA,NA,0,0,1.13909401144545e-05,4.4615506372533e-06,3.04004323489997e-05,276.274444580078
"Howard County","MD",1,2021,24027,1,0,NA,NA,7,"2020",NA,2.69833333333333,NA,NA,0,1,9.83113917689999e-06,2.84580679427953e-06,1.96258497453528e-05,274.080278669085
"Howard County","MD",1,2022,24027,1,0,NA,NA,7,"2020",NA,2.238,NA,NA,0,1,1.81971876632555e-05,4.11578894597499e-06,3.84740066822685e-05,272.139334542411
"Howard County","MD",2,2010,24027,1,0,NA,NA,7,"2020",NA,3.44466666666667,NA,0.4479,0,0,1.6021512887424e-05,3.66793314502242e-06,3.46714540293241e-05,270.480054582868
"Howard County","MD",2,2011,24027,1,0,NA,NA,7,"2020",NA,3.33766666666667,NA,0.538333333333333,0,0,1.93216392290196e-05,4.11980426763746e-06,2.52870746148151e-05,274.406912667411
"Howard County","MD",2,2012,24027,1,0,NA,NA,7,"2020",NA,3.32158333333333,NA,0.28525,0,0,1.58371161985217e-05,7.04413464193619e-07,1.10847738272111e-05,277.021702357701
"Howard County","MD",2,2013,24027,1,0,NA,NA,7,"2020",NA,3.07046666666667,NA,0.23245,0,0,1.39223789931618e-05,6.82895870340872e-06,3.93871783411929e-05,273.359614780971
"Howard County","MD",2,2014,24027,1,0,NA,NA,7,"2020",NA,2.708,NA,NA,0,0,1.36675852055695e-05,1.34861501075128e-05,4.97963436438502e-05,271.817544119699
"Howard County","MD",2,2015,24027,1,0,NA,NA,7,"2020",NA,3.3,NA,NA,0,0,1.82123831109493e-05,1.7960160383674e-06,2.73832886575422e-05,268.370631626674
"Howard County","MD",2,2016,24027,1,0,NA,NA,7,"2020",NA,2.04085714285714,NA,NA,0,0,1.38080703209198e-05,8.66047308331222e-06,4.42323970284113e-05,274.69775390625
"Howard County","MD",2,2017,24027,1,0,NA,NA,7,"2020",NA,2.8355,NA,NA,0,0,9.64185721841204e-06,3.70382390916088e-07,9.21510244162554e-06,278.569200788225
"Howard County","MD",2,2018,24027,1,0,NA,NA,7,"2020",NA,2.5142,NA,NA,0,0,1.29651876769848e-05,7.05443725174908e-06,5.27673187856895e-05,276.838470458984
"Howard County","MD",2,2019,24027,1,0,NA,NA,7,"2020",NA,2.179,NA,NA,0,0,1.4549685926925e-05,8.13350600635334e-06,4.40345143683122e-05,274.196659633092
"Howard County","MD",2,2020,24027,1,0,NA,NA,7,"2020",NA,2.31833333333333,NA,NA,0,0,1.49655657943575e-05,4.32470083718986e-06,3.8933823296767e-05,277.379019601004
"Howard County","MD",2,2021,24027,1,0,NA,NA,7,"2020",NA,2.124,NA,NA,0,1,1.81136157542434e-05,5.42122747252246e-06,4.31155162264726e-05,272.868159702846
"Howard County","MD",2,2022,24027,1,0,NA,NA,7,"2020",NA,2.5485,NA,NA,0,1,1.37165419979673e-05,2.60025108543362e-06,2.68609622123352e-05,275.556431361607
"Howard County","MD",3,2010,24027,1,0,NA,NA,7,"2020",NA,2.94533333333333,NA,0.146333333333333,0,0,2.33642253988364e-05,1.1795573105441e-05,4.41441433005301e-05,280.372419084821
"Howard County","MD",3,2011,24027,1,0,NA,NA,7,"2020",NA,2.86066666666667,NA,0.291,0,0,2.01881395176835e-05,1.02998902288424e-05,5.69814687228895e-05,278.355076381138
"Howard County","MD",3,2012,24027,1,0,NA,NA,7,"2020",NA,2.74266666666667,NA,0.308,0,0,2.57746308989226e-05,8.01910242184281e-06,3.19391833077784e-05,283.774383544922
"Howard County","MD",3,2013,24027,1,0,NA,NA,7,"2020",NA,2.821475,NA,0.498,0,0,1.84801934892675e-05,5.38830688258583e-06,2.81127850030316e-05,275.933493477958
"Howard County","MD",3,2014,24027,1,0,NA,NA,7,"2020",NA,2.40433333333333,NA,NA,0,0,1.72278207303732e-05,1.22150138070408e-05,4.54693675107722e-05,274.808048793248
"Howard County","MD",3,2015,24027,1,0,NA,NA,7,"2020",NA,1.99366666666667,NA,NA,0,0,1.57572298381378e-05,1.47585804890176e-05,4.51018770815738e-05,275.815944126674
"Howard County","MD",3,2016,24027,1,0,NA,NA,7,"2020",NA,2.544,NA,NA,0,0,2.45193594180039e-05,2.61174105682065e-06,1.88089821416984e-05,281.832070486886
"Howard County","MD",3,2017,24027,1,0,NA,NA,7,"2020",NA,3.09066666666667,NA,NA,0,0,1.97109439536039e-05,1.90705863393045e-06,2.98759802847469e-05,278.015873500279
"Howard County","MD",3,2018,24027,1,0,NA,NA,7,"2020",NA,2.5005,NA,NA,0,0,1.44182009275288e-05,4.43725852099825e-06,2.55975093231038e-05,276.066672188895
"Howard County","MD",3,2019,24027,1,0,NA,NA,7,"2020",NA,2.67633333333333,NA,NA,0,0,2.34701131895625e-05,1.4217288740578e-05,4.82385995772867e-05,277.298060825893
"Howard County","MD",3,2021,24027,1,0,NA,NA,7,"2020",NA,2.075,NA,NA,0,1,2.41393728401817e-05,9.41352352258816e-06,4.36875442184308e-05,280.3863394601
"Howard County","MD",3,2022,24027,1,0,NA,NA,7,"2020",NA,1.92766666666667,NA,NA,0,1,1.85292817280112e-05,2.37450448789137e-06,2.39541979161524e-05,280.318198067801
"Howard County","MD",4,2010,24027,1,0,NA,NA,7,"2020",NA,2.912,NA,0.35775,0,0,3.98355994418255e-05,4.53364665580531e-06,2.52127691575359e-05,286.457702636719
"Howard County","MD",4,2011,24027,1,0,NA,NA,7,"2020",NA,2.97933333333333,NA,0.62735,0,0,3.43041471881276e-05,7.30100584535519e-06,5.26727095088323e-05,285.523869105748
"Howard County","MD",4,2012,24027,1,0,NA,NA,7,"2020",NA,2.389,NA,0.296,0,0,3.04797846086201e-05,4.55098792632011e-06,2.4194316730635e-05,284.576498849051
"Howard County","MD",4,2013,24027,1,0,NA,NA,7,"2020",NA,2.79563333333333,NA,0.61445,0,0,3.39179214928923e-05,4.81875239139689e-06,3.4462634045797e-05,284.636910574777
"Howard County","MD",4,2014,24027,1,0,NA,NA,7,"2020",NA,2.6406,NA,NA,0,0,3.56432945279396e-05,5.94108756298998e-06,3.23088326175431e-05,283.388623918806
"Howard County","MD",4,2015,24027,1,0,NA,NA,7,"2020",NA,2.25,NA,NA,0,0,3.5207223001115e-05,7.44498489828922e-06,3.71335211509306e-05,284.600080217634
"Howard County","MD",4,2016,24027,1,0,NA,NA,7,"2020",NA,2.698,NA,NA,0,0,3.48700291397108e-05,3.58939631236613e-06,2.73147312067782e-05,284.395424979074
"Howard County","MD",4,2017,24027,1,0,NA,NA,7,"2020",NA,2.10066666666667,NA,NA,0,0,2.97368874596162e-05,1.41693837057184e-05,4.78491752541491e-05,287.479675292969
"Howard County","MD",4,2018,24027,1,0,NA,NA,7,"2020",NA,2.219,NA,NA,0,0,2.72760763501927e-05,8.67440771149372e-06,3.9685815863777e-05,282.345546177455
"Howard County","MD",4,2019,24027,1,0,NA,NA,7,"2020",NA,2.301,NA,NA,0,0,3.91335565836926e-05,3.43281671380932e-06,2.98883286242407e-05,286.385349818638
